0.00143	1.00026	1.03716	0.997648
0.00144	1.00027	1.03742	0.997632
0.00145	1.00027	1.03768	0.997615
0.00146	1.00028	1.03794	0.997599
0.00147	1.00028	1.0382	0.997583
0.00148	1.00028	1.03846	0.997567
0.00149	1.00029	1.03872	0.997551
0.0015	1.00029	1.03898	0.997534
0.00151	1.00029	1.03924	0.997518
0.00152	1.0003	1.0395	0.997502
0.00153	1.0003	1.03976	0.997486
0.00154	1.00031	1.04002	0.99747
0.00155	1.00031	1.04028	0.997453
0.00156	1.00031	1.04053	0.997437
0.00157	1.00032	1.04079	0.997421
0.00158	1.00032	1.04105	0.997405
0.00159	1.00033	1.04131	0.997389
0.0016	1.00033	1.04157	0.997372
0.00161	1.00034	1.04183	0.997356
0.00162	1.00034	1.04209	0.99734
0.00163	1.00034	1.04235	0.997324
0.00164	1.00035	1.04261	0.997308
0.00165	1.00035	1.04287	0.997292
0.00166	1.00036	1.04313	0.997275
0.00167	1.00036	1.04339	0.997259
0.00168	1.00036	1.04365	0.997243
0.00169	1.00037	1.04391	0.997227
0.0017	1.00037	1.04417	0.997211
0.00171	1.00038	1.04443	0.997195
0.00172	1.00038	1.04469	0.997179
0.00173	1.00039	1.04495	0.997162
0.00174	1.00039	1.04521	0.997146
0.00175	1.0004	1.04547	0.99713
0.00176	1.0004	1.04573	0.997114
0.00177	1.0004	1.04599	0.997098
0.00178	1.00041	1.04625	0.997082
0.00179	1.00041	1.04651	0.997066
0.0018	1.00042	1.04677	0.997049
0.00181	1.00042	1.04703	0.997033
0.00182	1.00043	1.04729	0.997017
0.00183	1.00043	1.04755	0.997001
0.00184	1.00044	1.04781	0.996985
0.00185	1.00044	1.04807	0.996969
0.00186	1.00045	1.04833	0.996953
0.00187	1.00045	1.04859	0.996937
0.00188	1.00046	1.04884	0.996921
0.00189	1.00046	1.0491	0.996905
0.0019	1.00047	1.04936	0.996888
0.00191	1.00047	1.04962	0.996872
0.00192	1.00048	1.04988	0.996856
0.00193	1.00048	1.05014	0.99684
0.00194	1.00049	1.0504	0.996824
0.00195	1.00049	1.05066	0.996808
0.00196	1.0005	1.05092	0.996792
0.00197	1.0005	1.05118	0.996776
0.00198	1.00051	1.05144	0.99676
0.00199	1.00051	1.0517	0.996744
0.002	1.00052	1.05196	0.996728
0.00201	1.00052	1.05222	0.996712
0.00202	1.00053	1.05248	0.996696
0.00203	1.00053	1.05274	0.99668
0.00204	1.00054	1.053	0.996664
0.00205	1.00054	1.05326	0.996648
0.00206	1.00055	1.05352	0.996632
0.00207	1.00055	1.05378	0.996615
0.00208	1.00056	1.05404	0.996599
0.00209	1.00056	1.0543	0.996583
0.0021	1.00057	1.05456	0.996567
0.00211	1.00057	1.05482	0.996551
0.00212	1.00058	1.05508	0.996535
0.00213	1.00059	1.05534	0.996519
0.00214	1.00059	1.0556	0.996503
0.00215	1.0006	1.05586	0.996487
0.00216	1.0006	1.05611	0.996471
0.00217	1.00061	1.05637	0.996455
0.00218	1.00061	1.05663	0.996439
0.00219	1.00062	1.05689	0.996423
0.0022	1.00062	1.05715	0.996407
0.00221	1.00063	1.05741	0.996391
0.00222	1.00064	1.05767	0.996375
0.00223	1.00064	1.05793	0.996359
0.00224	1.00065	1.05819	0.996343
0.00225	1.00065	1.05845	0.996327
0.00226	1.00066	1.05871	0.996311
0.00227	1.00066	1.05897	0.996295
0.00228	1.00067	1.05923	0.996279
0.00229	1.00068	1.05949	0.996263
0.0023	1.00068	1.05975	0.996248
0.00231	1.00069	1.06001	0.996232
0.00232	1.00069	1.06027	0.996216
0.00233	1.0007	1.06053	0.9962
0.00234	1.00071	1.06079	0.996184
0.00235	1.00071	1.06105	0.996168
0.00236	1.00072	1.06131	0.996152
0.00237	1.00072	1.06157	0.996136
0.00238	1.00073	1.06183	0.99612
0.00239	1.00074	1.06209	0.996104
0.0024	1.00074	1.06235	0.996088
0.00241	1.00075	1.06261	0.996072
0.00242	1.00075	1.06287	0.996056
0.00243	1.00076	1.06312	0.99604
0.00244	1.00077	1.06338	0.996024
0.00245	1.00077	1.06364	0.996008
0.00246	1.00078	1.0639	0.995993
0.00247	1.00079	1.06416	0.995977
0.00248	1.00079	1.06442	0.995961
0.00249	1.0008	1.06468	0.995945
0.0025	1.00081	1.06494	0.995929
0.00251	1.00081	1.0652	0.995913
0.00252	1.00082	1.06546	0.995897
0.00253	1.00082	1.06572	0.995881
0.00254	1.00083	1.06598	0.995865
0.00255	1.00084	1.06624	0.995849
0.00256	1.00084	1.0665	0.995834
0.00257	1.00085	1.06676	0.995818
0.00258	1.00086	1.06702	0.995802
0.00259	1.00086	1.06728	0.995786
0.0026	1.00087	1.06754	0.99577
0.00261	1.00088	1.0678	0.995754
0.00262	1.00088	1.06806	0.995738
0.00263	1.00089	1.06832	0.995722
0.00264	1.0009	1.06858	0.995707
0.00265	1.0009	1.06884	0.995691
0.00266	1.00091	1.0691	0.995675
0.00267	1.00092	1.06936	0.995659
0.00268	1.00092	1.06961	0.995643
0.00269	1.00093	1.06987	0.995627
0.0027	1.00094	1.07013	0.995612
0.00271	1.00095	1.07039	0.995596
0.00272	1.00095	1.07065	0.99558
0.00273	1.00096	1.07091	0.995564
0.00274	1.00097	1.07117	0.995548
0.00275	1.00097	1.07143	0.995532
0.00276	1.00098	1.07169	0.995517
0.00277	1.00099	1.07195	0.995501
0.00278	1.00099	1.07221	0.995485
0.00279	1.001	1.07247	0.995469
0.0028	1.00101	1.07273	0.995453
0.00281	1.00102	1.07299	0.995437
0.00282	1.00102	1.07325	0.995422
0.00283	1.00103	1.07351	0.995406
0.00284	1.00104	1.07377	0.99539
0.00285	1.00105	1.07403	0.995374
0.00286	1.00105	1.07429	0.995359
0.00287	1.00106	1.07455	0.995343
0.00288	1.00107	1.07481	0.995327
0.00289	1.00107	1.07507	0.995311
0.0029	1.00108	1.07533	0.995295
0.00291	1.00109	1.07559	0.99528
0.00292	1.0011	1.07585	0.995264
0.00293	1.0011	1.0761	0.995248
0.00294	1.00111	1.07636	0.995232
0.00295	1.00112	1.07662	0.995217
0.00296	1.00113	1.07688	0.995201
0.00297	1.00113	1.07714	0.995185
0.00298	1.00114	1.0774	0.995169
0.00299	1.00115	1.07766	0.995154
0.003	1.00116	1.07792	0.995138
0.00301	1.00117	1.07818	0.995122
0.00302	1.00117	1.07844	0.995106
0.00303	1.00118	1.0787	0.995091
0.00304	1.00119	1.07896	0.995075
0.00305	1.0012	1.07922	0.995059
0.00306	1.0012	1.07948	0.995043
0.00307	1.00121	1.07974	0.995028
0.00308	1.00122	1.08	0.995012
0.00309	1.00123	1.08026	0.994996
0.0031	1.00124	1.08052	0.99498
0.00311	1.00124	1.08078	0.994965
0.00312	1.00125	1.08104	0.994949
0.00313	1.00126	1.0813	0.994933
0.00314	1.00127	1.08156	0.994918
0.00315	1.00128	1.08182	0.994902
0.00316	1.00128	1.08208	0.994886
0.00317	1.00129	1.08233	0.994871
0.00318	1.0013	1.08259	0.994855
0.00319	1.00131	1.08285	0.994839
0.0032	1.00132	1.08311	0.994823
0.00321	1.00132	1.08337	0.994808
0.00322	1.00133	1.08363	0.994792
0.00323	1.00134	1.08389	0.994776
0.00324	1.00135	1.08415	0.994761
0.00325	1.00136	1.08441	0.994745
0.00326	1.00137	1.08467	0.994729
0.00327	1.00137	1.08493	0.994714
0.00328	1.00138	1.08519	0.994698
0.00329	1.00139	1.08545	0.994682
0.0033	1.0014	1.08571	0.994667
0.00331	1.00141	1.08597	0.994651
0.00332	1.00142	1.08623	0.994636
0.00333	1.00142	1.08649	0.99462
0.00334	1.00143	1.08675	0.994604
0.00335	1.00144	1.08701	0.994589
0.00336	1.00145	1.08727	0.994573
0.00337	1.00146	1.08753	0.994557
0.00338	1.00147	1.08779	0.994542
0.00339	1.00148	1.08805	0.994526
0.0034	1.00148	1.0883	0.99451
0.00341	1.00149	1.08856	0.994495
0.00342	1.0015	1.08882	0.994479
0.00343	1.00151	1.08908	0.994464
0.00344	1.00152	1.08934	0.994448
0.00345	1.00153	1.0896	0.994432
0.00346	1.00154	1.08986	0.994417
0.00347	1.00155	1.09012	0.994401
0.00348	1.00155	1.09038	0.994386
0.00349	1.00156	1.09064	0.99437
0.0035	1.00157	1.0909	0.994354
0.00351	1.00158	1.09116	0.994339
0.00352	1.00159	1.09142	0.994323
0.00353	1.0016	1.09168	0.994308
0.00354	1.00161	1.09194	0.994292
0.00355	1.00162	1.0922	0.994276
0.00356	1.00163	1.09246	0.994261
0.00357	1.00164	1.09272	0.994245
0.00358	1.00165	1.09298	0.99423
0.00359	1.00165	1.09324	0.994214
0.0036	1.00166	1.0935	0.994199
0.00361	1.00167	1.09376	0.994183
0.00362	1.00168	1.09402	0.994168
0.00363	1.00169	1.09428	0.994152
0.00364	1.0017	1.09453	0.994136
0.00365	1.00171	1.09479	0.994121
0.00366	1.00172	1.09505	0.994105
0.00367	1.00173	1.09531	0.99409
0.00368	1.00174	1.09557	0.994074
0.00369	1.00175	1.09583	0.994059
0.0037	1.00176	1.09609	0.994043
0.00371	1.00177	1.09635	0.994028
0.00372	1.00178	1.09661	0.994012
0.00373	1.00178	1.09687	0.993997
0.00374	1.00179	1.09713	0.993981
0.00375	1.0018	1.09739	0.993966
0.00376	1.00181	1.09765	0.99395
0.00377	1.00182	1.09791	0.993935
0.00378	1.00183	1.09817	0.993919
0.00379	1.00184	1.09843	0.993904
0.0038	1.00185	1.09869	0.993888
0.00381	1.00186	1.09895	0.993873
0.00382	1.00187	1.09921	0.993857
0.00383	1.00188	1.09947	0.993842
0.00384	1.00189	1.09973	0.993826
0.00385	1.0019	1.09999	0.993811
0.00386	1.00191	1.10025	0.993795
0.00387	1.00192	1.1005	0.99378
0.00388	1.00193	1.10076	0.993764
0.00389	1.00194	1.10102	0.993749
0.0039	1.00195	1.10128	0.993733
0.00391	1.00196	1.10154	0.993718
0.00392	1.00197	1.1018	0.993702
0.00393	1.00198	1.10206	0.993687
0.00394	1.00199	1.10232	0.993671
0.00395	1.002	1.10258	0.993656
0.00396	1.00201	1.10284	0.993641
0.00397	1.00202	1.1031	0.993625
0.00398	1.00203	1.10336	0.99361
0.00399	1.00204	1.10362	0.993594
0.004	1.00205	1.10388	0.993579
0.00401	1.00206	1.10414	0.993563
0.00402	1.00207	1.1044	0.993548
0.00403	1.00208	1.10466	0.993533
0.00404	1.00209	1.10492	0.993517
0.00405	1.0021	1.10518	0.993502
0.00406	1.00211	1.10544	0.993486
0.00407	1.00212	1.1057	0.993471
0.00408	1.00213	1.10596	0.993455
0.00409	1.00214	1.10622	0.99344
0.0041	1.00215	1.10648	0.993425
0.00411	1.00216	1.10673	0.993409
0.00412	1.00217	1.10699	0.993394
0.00413	1.00219	1.10725	0.993378
0.00414	1.0022	1.10751	0.993363
0.00415	1.00221	1.10777	0.993348
0.00416	1.00222	1.10803	0.993332
0.00417	1.00223	1.10829	0.993317
0.00418	1.00224	1.10855	0.993301
0.00419	1.00225	1.10881	0.993286
0.0042	1.00226	1.10907	0.993271
0.00421	1.00227	1.10933	0.993255
0.00422	1.00228	1.10959	0.99324
0.00423	1.00229	1.10985	0.993225
0.00424	1.0023	1.11011	0.993209
0.00425	1.00231	1.11037	0.993194
0.00426	1.00232	1.11063	0.993179
0.00427	1.00233	1.11089	0.993163
0.00428	1.00235	1.11115	0.993148
0.00429	1.00236	1.11141	0.993133
0.0043	1.00237	1.11167	0.993117
0.00431	1.00238	1.11193	0.993102
0.00432	1.00239	1.11219	0.993087
0.00433	1.0024	1.11245	0.993071
0.00434	1.00241	1.11271	0.993056
0.00435	1.00242	1.11296	0.993041
0.00436	1.00243	1.11322	0.993025
0.00437	1.00244	1.11348	0.99301
0.00438	1.00246	1.11374	0.992995
0.00439	1.00247	1.114	0.992979
0.0044	1.00248	1.11426	0.992964
0.00441	1.00249	1.11452	0.992949
0.00442	1.0025	1.11478	0.992933
0.00443	1.00251	1.11504	0.992918
0.00444	1.00252	1.1153	0.992903
0.00445	1.00253	1.11556	0.992887
0.00446	1.00255	1.11582	0.992872
0.00447	1.00256	1.11608	0.992857
0.00448	1.00257	1.11634	0.992842
0.00449	1.00258	1.1166	0.992826
0.0045	1.00259	1.11686	0.992811
0.00451	1.0026	1.11712	0.992796
0.00452	1.00261	1.11738	0.99278
0.00453	1.00263	1.11764	0.992765
0.00454	1.00264	1.1179	0.99275
0.00455	1.00265	1.11816	0.992735
0.00456	1.00266	1.11842	0.992719
0.00457	1.00267	1.11868	0.992704
0.00458	1.00268	1.11894	0.992689
0.00459	1.00269	1.1192	0.992674
0.0046	1.00271	1.11945	0.992658
0.00461	1.00272	1.11971	0.992643
0.00462	1.00273	1.11997	0.992628
0.00463	1.00274	1.12023	0.992613
0.00464	1.00275	1.12049	0.992597
0.00465	1.00277	1.12075	0.992582
0.00466	1.00278	1.12101	0.992567
0.00467	1.00279	1.12127	0.992552
0.00468	1.0028	1.12153	0.992537
0.00469	1.00281	1.12179	0.992521
0.0047	1.00282	1.12205	0.992506
0.00471	1.00284	1.12231	0.992491
0.00472	1.00285	1.12257	0.992476
0.00473	1.00286	1.12283	0.99246
0.00474	1.00287	1.12309	0.992445
0.00475	1.00288	1.12335	0.99243
0.00476	1.0029	1.12361	0.992415
0.00477	1.00291	1.12387	0.9924
0.00478	1.00292	1.12413	0.992384
0.00479	1.00293	1.12439	0.992369
0.0048	1.00294	1.12465	0.992354
0.00481	1.00296	1.12491	0.992339
0.00482	1.00297	1.12517	0.992324
0.00483	1.00298	1.12543	0.992309
0.00484	1.00299	1.12569	0.992293
0.00485	1.00301	1.12595	0.992278
0.00486	1.00302	1.1262	0.992263
0.00487	1.00303	1.12646	0.992248
0.00488	1.00304	1.12672	0.992233
0.00489	1.00306	1.12698	0.992218
0.0049	1.00307	1.12724	0.992202
0.00491	1.00308	1.1275	0.992187
0.00492	1.00309	1.12776	0.992172
0.00493	1.00311	1.12802	0.992157
0.00494	1.00312	1.12828	0.992142
0.00495	1.00313	1.12854	0.992127
0.00496	1.00314	1.1288	0.992112
0.00497	1.00316	1.12906	0.992096
0.00498	1.00317	1.12932	0.992081
0.00499	1.00318	1.12958	0.992066
0.005	1.00319	1.12984	0.992051
0.00501	1.00321	1.1301	0.992036
0.00502	1.00322	1.13036	0.992021
0.00503	1.00323	1.13062	0.992006
0.00504	1.00324	1.13088	0.991991
0.00505	1.00326	1.13114	0.991975
0.00506	1.00327	1.1314	0.99196
0.00507	1.00328	1.13166	0.991945
0.00508	1.0033	1.13192	0.99193
0.00509	1.00331	1.13218	0.991915
0.0051	1.00332	1.13244	0.9919
0.00511	1.00333	1.1327	0.991885
0.00512	1.00335	1.13296	0.99187
0.00513	1.00336	1.13322	0.991855
0.00514	1.00337	1.13347	0.99184
0.00515	1.00339	1.13373	0.991825
0.00516	1.0034	1.13399	0.99181
0.00517	1.00341	1.13425	0.991794
0.00518	1.00343	1.13451	0.991779
0.00519	1.00344	1.13477	0.991764
0.0052	1.00345	1.13503	0.991749
0.00521	1.00346	1.13529	0.991734
0.00522	1.00348	1.13555	0.991719
0.00523	1.00349	1.13581	0.991704
0.00524	1.0035	1.13607	0.991689
0.00525	1.00352	1.13633	0.991674
0.00526	1.00353	1.13659	0.991659
0.00527	1.00354	1.13685	0.991644
0.00528	1.00356	1.13711	0.991629
0.00529	1.00357	1.13737	0.991614
0.0053	1.00358	1.13763	0.991599
0.00531	1.0036	1.13789	0.991584
0.00532	1.00361	1.13815	0.991569
0.00533	1.00362	1.13841	0.991554
0.00534	1.00364	1.13867	0.991539
0.00535	1.00365	1.13893	0.991524
0.00536	1.00367	1.13919	0.991509
0.00537	1.00368	1.13945	0.991494
0.00538	1.00369	1.13971	0.991479
0.00539	1.00371	1.13997	0.991464
0.0054	1.00372	1.14023	0.991449
0.00541	1.00373	1.14049	0.991434
0.00542	1.00375	1.14075	0.991419
0.00543	1.00376	1.14101	0.991404
0.00544	1.00377	1.14127	0.991389
0.00545	1.00379	1.14152	0.991374
0.00546	1.0038	1.14178	0.991359
0.00547	1.00382	1.14204	0.991344
0.00548	1.00383	1.1423	0.991329
0.00549	1.00384	1.14256	0.991314
0.0055	1.00386	1.14282	0.991299
0.00551	1.00387	1.14308	0.991284
0.00552	1.00389	1.14334	0.991269
0.00553	1.0039	1.1436	0.991254
0.00554	1.00391	1.14386	0.991239
0.00555	1.00393	1.14412	0.991224
0.00556	1.00394	1.14438	0.991209
0.00557	1.00396	1.14464	0.991194
0.00558	1.00397	1.1449	0.991179
0.00559	1.00398	1.14516	0.991164
0.0056	1.004	1.14542	0.99115
0.00561	1.00401	1.14568	0.991135
0.00562	1.00403	1.14594	0.99112
0.00563	1.00404	1.1462	0.991105
0.00564	1.00405	1.14646	0.99109
0.00565	1.00407	1.14672	0.991075
0.00566	1.00408	1.14698	0.99106
0.00567	1.0041	1.14724	0.991045
0.00568	1.00411	1.1475	0.99103
0.00569	1.00413	1.14776	0.991015
0.0057	1.00414	1.14802	0.991
0.00571	1.00415	1.14828	0.990985
0.00572	1.00417	1.14854	0.990971
0.00573	1.00418	1.1488	0.990956
0.00574	1.0042	1.14906	0.990941
0.00575	1.00421	1.14932	0.990926
0.00576	1.00423	1.14958	0.990911
0.00577	1.00424	1.14984	0.990896
0.00578	1.00426	1.1501	0.990881
0.00579	1.00427	1.15036	0.990866
0.0058	1.00429	1.15062	0.990852
0.00581	1.0043	1.15087	0.990837
0.00582	1.00431	1.15113	0.990822
0.00583	1.00433	1.15139	0.990807
0.00584	1.00434	1.15165	0.990792
0.00585	1.00436	1.15191	0.990777
0.00586	1.00437	1.15217	0.990762
0.00587	1.00439	1.15243	0.990748
0.00588	1.0044	1.15269	0.990733
0.00589	1.00442	1.15295	0.990718
0.0059	1.00443	1.15321	0.990703
0.00591	1.00445	1.15347	0.990688
0.00592	1.00446	1.15373	0.990673
0.00593	1.00448	1.15399	0.990659
0.00594	1.00449	1.15425	0.990644
0.00595	1.00451	1.15451	0.990629
0.00596	1.00452	1.15477	0.990614
0.00597	1.00454	1.15503	0.990599
0.00598	1.00455	1.15529	0.990584
0.00599	1.00457	1.15555	0.99057
0.006	1.00458	1.15581	0.990555
0.00601	1.0046	1.15607	0.99054
0.00602	1.00461	1.15633	0.990525
0.00603	1.00463	1.15659	0.99051
0.00604	1.00464	1.15685	0.990496
0.00605	1.00466	1.15711	0.990481
0.00606	1.00467	1.15737	0.990466
0.00607	1.00469	1.15763	0.990451
0.00608	1.0047	1.15789	0.990437
0.00609	1.00472	1.15815	0.990422
0.0061	1.00474	1.15841	0.990407
0.00611	1.00475	1.15867	0.990392
0.00612	1.00477	1.15893	0.990377
0.00613	1.00478	1.15919	0.990363
0.00614	1.0048	1.15945	0.990348
0.00615	1.00481	1.15971	0.990333
0.00616	1.00483	1.15997	0.990318
0.00617	1.00484	1.16023	0.990304
0.00618	1.00486	1.16049	0.990289
0.00619	1.00487	1.16075	0.990274
0.0062	1.00489	1.16101	0.990259
0.00621	1.00491	1.16127	0.990245
0.00622	1.00492	1.16153	0.99023
0.00623	1.00494	1.16179	0.990215
0.00624	1.00495	1.16205	0.9902
0.00625	1.00497	1.16231	0.990186
0.00626	1.00498	1.16256	0.990171
0.00627	1.005	1.16282	0.990156
0.00628	1.00502	1.16308	0.990142
0.00629	1.00503	1.16334	0.990127
0.0063	1.00505	1.1636	0.990112
0.00631	1.00506	1.16386	0.990097
0.00632	1.00508	1.16412	0.990083
0.00633	1.0051	1.16438	0.990068
0.00634	1.00511	1.16464	0.990053
0.00635	1.00513	1.1649	0.990039
0.00636	1.00514	1.16516	0.990024
0.00637	1.00516	1.16542	0.990009
0.00638	1.00518	1.16568	0.989995
0.00639	1.00519	1.16594	0.98998
0.0064	1.00521	1.1662	0.989965
0.00641	1.00522	1.16646	0.989951
0.00642	1.00524	1.16672	0.989936
0.00643	1.00526	1.16698	0.989921
0.00644	1.00527	1.16724	0.989907
0.00645	1.00529	1.1675	0.989892
0.00646	1.0053	1.16776	0.989877
0.00647	1.00532	1.16802	0.989863
0.00648	1.00534	1.16828	0.989848
0.00649	1.00535	1.16854	0.989833
0.0065	1.00537	1.1688	0.989819
0.00651	1.00539	1.16906	0.989804
0.00652	1.0054	1.16932	0.989789
0.00653	1.00542	1.16958	0.989775
0.00654	1.00544	1.16984	0.98976
0.00655	1.00545	1.1701	0.989745
0.00656	1.00547	1.17036	0.989731
0.00657	1.00548	1.17062	0.989716
0.00658	1.0055	1.17088	0.989702
0.00659	1.00552	1.17114	0.989687
0.0066	1.00553	1.1714	0.989672
0.00661	1.00555	1.17166	0.989658
0.00662	1.00557	1.17192	0.989643
0.00663	1.00558	1.17218	0.989629
0.00664	1.0056	1.17244	0.989614
0.00665	1.00562	1.1727	0.989599
0.00666	1.00563	1.17296	0.989585
0.00667	1.00565	1.17322	0.98957
0.00668	1.00567	1.17348	0.989556
0.00669	1.00568	1.17374	0.989541
0.0067	1.0057	1.174	0.989526
0.00671	1.00572	1.17426	0.989512
0.00672	1.00573	1.17452	0.989497
0.00673	1.00575	1.17478	0.989483
0.00674	1.00577	1.17504	0.989468
0.00675	1.00579	1.1753	0.989454
0.00676	1.0058	1.17556	0.989439
0.00677	1.00582	1.17582	0.989424
0.00678	1.00584	1.17608	0.98941
0.00679	1.00585	1.17634	0.989395
0.0068	1.00587	1.1766	0.989381
0.00681	1.00589	1.17686	0.989366
0.00682	1.0059	1.17712	0.989352
0.00683	1.00592	1.17738	0.989337
0.00684	1.00594	1.17764	0.989323
0.00685	1.00596	1.1779	0.989308
0.00686	1.00597	1.17816	0.989294
0.00687	1.00599	1.17842	0.989279
0.00688	1.00601	1.17868	0.989264
0.00689	1.00603	1.17894	0.98925
0.0069	1.00604	1.1792	0.989235
0.00691	1.00606	1.17946	0.989221
0.00692	1.00608	1.17972	0.989206
0.00693	1.00609	1.17998	0.989192
0.00694	1.00611	1.18024	0.989177
0.00695	1.00613	1.1805	0.989163
0.00696	1.00615	1.18076	0.989148
0.00697	1.00616	1.18102	0.989134
0.00698	1.00618	1.18128	0.989119
0.00699	1.0062	1.18154	0.989105
0.007	1.00622	1.1818	0.98909
0.00701	1.00623	1.18206	0.989076
0.00702	1.00625	1.18232	0.989061
0.00703	1.00627	1.18258	0.989047
